box-body href,direct-chat-msg,direct-chat-msg (2)
https://emusykil.muftiselangor.gov.my/index.php/site/jawapan?id=5489,"  Soalan

Assalamualaikum wm wb. Saya berumur 68 tahun (OKU) adalah pemegang polisi insuran perubatan Hospitalisasi Konvensional. Insuran ini adalah satu-satunya yang ditawarkan oleh AIA Berhad yang meliputi warga emas lingkungan umur melebihi 60 tahun hingga 100 tahun. Liputan umur lanjut begini tidak disediakan oleh TAKAFUL dan syarikat Insuran lain. TAKAFUL hanya menawarkan polisi dibawah umur 60 tahun sahaja. Saya pula tidak diterima untuk memegang polisi dari sysrikat insuran lain jika pun ada  kerana mempunyai rekod penyakit berat. 

Saya masih jahil dalam bab ini. Mohon pencerahan dari pihak tuan.

Saya mudah dihubungi melalui email marzukiu@gmail.com  dan atau WhatApps 012-2834106.

Maaf saya tidak boleh bersuara kerana kecacatan pita suara. Sukacita dapat berhubung hanya melalui teks.

Terima kasih.

 ","Jawapan  

وعليكم السلام ورحمة الله وبركاته
الحمد لله رب العالمين والصلاة والسلام على أشرف الأنبياء المرسلين وعلى أله وصحبه أجمعين أما بعد

Pada asasnya, mengambil sebarang bentuk polisi insurans konvensional adalah haram di dalam Islam kerana ia mengandungi unsur gharar dan perjudian. Perkara ini sebagaimana diputuskan di dalam Mesyuarat Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia keli ke-16 yang bersidang pada 15-16 Februari 1979, yang memutuskan bahawa insuran nyawa sebagaimana yang dikendalikan oleh kebanyakan Syarikat Insuran adalah haram.


Walau bagaimanapun, pengecualian diberikan kepada perlindungan rawatan perubatan dengan syarat berikut:
1.    Terdapat keperluan mendesak kepada perlindungan rawatan perubatan tersebut. Tidak mengambil perlindungan tersebut menyebabkan kemudharatan atau kesukaran yang nyata.
2.    Telah dipastikan tidak terdapat mana-mana Syarikat Takaful yang menawarkan perlindungan rawatan perubatan tersebut. Jika ada, kos yang dikenakan oleh Syarikat Takaful sangat tinggi dan di luar kemampuan.

والله أعلم بالصواب

Sekian, terima kasih"
https://emusykil.muftiselangor.gov.my/index.php/site/jawapan?id=5492,"  Soalan

Assalamualaikum wbt,

saya ingin bertanya kemusykilan terlebih dahulu saya bekerja admin dengan sebuah Koperasi di Malaysia yang memiliki estet di beberapa negeri. ada diantara estet dibangunkan projek perumahan.

projek perumahan tersebut dilaksanakan secara Joint Venture dgn melantik kontraktor. Pihak kontraktor yang mengurus pembinaan marketing dsbgnya. 

selepas hakmilik individu setiap rumah dikeluarkan oleh Pejabat Tanah saya ditugaskan bahagian Penyempurnaan SuratCara Hakmilik iaitu urusan mengenai Pindahmilik Tanah kepada pemilik/pembeli rumah.

dalam situasi saya ada dikalangan pembeli/peminjam yang ingkar dalam pinjamannya spesifiknya yang mengambil pinjaman konvensional. maka bank konvensional melalui peguamnya akan menghantar

surat memohon kepada kami pihak Pemaju bagi mengeluarkan Surat Keizinan/Kebenanaran/Akujanji untuk melelong harta tersbt. persoalannya adakah dalam situasi saya yang perlu berurusan dgn pihak

bank konvesional bg mengeluarkan surat jaminan lelong dan akan memindah milik harta tsbt sekiranya ada pembida nanti dikira bersubahat dan tolong menolong dan golongan yang terlibat dalam perkara riba.

adakah saya perlu berusaha mencari pekerjaan lain yang tiada kaitan dengan perkara tersebut.

 

Terima kasih.

 ","Jawapan  

وعليكم السلام ورحمة الله وبركاته
الحمد لله رب العالمين والصلاة والسلام على أشرف الأنبياء المرسلين وعلى أله وصحبه أجمعين أما بعد

Mengikut kepada situasi yang diterangkan, puan tidak terlibat secara langsung dengan perbankan konvensional. Sebagaimana yang difahami, skop kerja puan adalah berkaitan penyempurnaan suratcara hakmilik iaitu urusan mengenai pindahmilik tanah kepada pemilik/pembeli rumah. Urusan puan dengan perbankan konvensional hanyalah untuk mengeluarkan surat jaminan lelong dan pindah milik sahaja.

Namun sekiranya urusan puan ada kaitan dengan pinjaman termasuk menguruskan atau mempromosikan, maka ia boleh termasuk dalam bertolong-tolong pada perkara maksiat (riba) dan ia adalah haram.

sebagaimana Allah SWT berfirman dalam surah al-Baqarah ayat 275:

الَّذِينَ يَأْكُلُونَ الرِّبَا لَا يَقُومُونَ إِلَّا كَمَا يَقُومُ الَّذِي يَتَخَبَّطُهُ الشَّيْطَانُ مِنَ الْمَسِّ ۚ ذَٰلِكَ بِأَنَّهُمْ قَالُوا إِنَّمَا الْبَيْعُ مِثْلُ الرِّبَا ۗ وَأَحَلَّ اللَّهُ الْبَيْعَ وَحَرَّمَ الرِّبَا ۚ

Maksudnya: Orang-orang yang memakan (mengambil) riba itu tidak dapat berdiri betul melainkan seperti berdirinya orang yang dirasuk Syaitan dengan terhuyung-hayang kerana sentuhan (Syaitan) itu. Yang demikian ialah disebabkan mereka mengatakan: ""Bahawa sesungguhnya berniaga itu sama sahaja seperti riba"". Padahal Allah telah menghalalkan berjual-beli (berniaga) dan mengharamkan riba.

Oleh itu, pekerjaan yang dilakukan pada waktu ini tidak terlibat dengan urusan riba, namun perlu sentiasa berwaspada dan berhati-hati agar tidak terlibat dengan sebarang urusan yang boleh menyebabkan pendapatan yang diterima menjadi bercampur-campur antara halal dan haram dan boleh memyebabkan hilang keberkatan pada harta yang diusahakan.

والله أعلم بالصواب

Sekian, terima kasih"
https://emusykil.muftiselangor.gov.my/index.php/site/jawapan?id=5516,"  Soalan

Assalamualaikum ustaz

Mohon pencerahan berkaitan tuntutan/claim yg dibuat samada sah atau tidak

Polisi syrkt tempat sy bekerja ada mengeluarkan arahan untuk tuntutan makan dan perjalanan

Isu 1

""Petugas adalah tidak layak bagi bayaran sara hidup sekiranya makanan disediakan sama ada oleh Kumpulan  atau pihak penganjur sepanjang tempoh bertugas di luar stesen""

1.Isu saya ketika ini adakah sy boleh mengambil sebahagian dari nilai disebabkan makanan yg disediakan tidak setara dgn bayaran sara hidup.cth makanan yg disediakan dlm nilai RM15.kelayakan claim adalah 30..jd sy ambil baki RM15..tujuan sy mengambil baki kerana sy tidak meminta mereka utk menyediakan makanan kerana sy mempunyai niat utk makan di tempat lain.

Isu 2

""Semua tuntutan bertugas di luar stesen yang dibuat oleh petugas akan dikira dari/ke stesen petugas melainkan jarak sebenar (tempat kediaman petugas ke lokasi bertugas di luar stesen) adalah lebih dekat daripada jarak dari stesen petugas dan lokasi bertugas di luar stesen""

2.Dalam kontek sy yg tinggal di terengganu sy tidak layak membuat tuntutan sekiranya ada urusan di KL kerana ia adalah stesen sy(office)..tetapi sekiranya sy bertugas di terengganu bolehkah sy membuat tuntutan(mileage) dr KL..bukan niat utk membuat tuntutan palsu tetapi lebih utk cover cost sekiranya perlu ke KL..untuk makluman ustaz bos sy mengarahkan claim perjalanan dibuat semua dr KL(office) tidak kira tinggal di mana sekalipun.

mohon pandangan ustaz

 

 ","Jawapan  

السلام عليكم ورحمة الله وبركاته 
الحمدلله رب العالمين والصلاة والسلام على أشرف الأنبياء والمرسلين وعلى اله وأصحابه أجمعين أما بعد
 

Merujuk kepada soalan yang diajukan,

Berkaitan dengan isu tuntutan bayaran sara hidup, khususnya tentang makanan yang disediakan oleh syarikat atau pihak penganjur, berikut adalah apa yang dapat di fahami berdasarkan apa yang telah ditetapkan oleh polisi:

Polisi Syarikat: Polisi menyatakan bahawa petugas tidak layak menuntut bayaran sara hidup sekiranya makanan disediakan oleh syarikat atau penganjur semasa bertugas di luar stesen. Ini bermaksud, sekiranya makanan sudah disediakan, petugas tidak boleh menuntut sebarang bayaran tambahan, tanpa mengira nilai makanan tersebut.

Nilai Makanan yang Disediakan: Dalam kes yang dinyatakan, makanan yang disediakan adalah bernilai RM15, manakala kelayakan tuntutan pula adalah RM30. Berdasarkan polisi ini meskipun makanan yang disediakan bernilai lebih rendah, polisi syarikat sudah menetapkan bahawa jika makanan disediakan oleh pihak syarikat atau penganjur, anda tidak layak untuk menuntut baki dari lebihan makanan yang disediakan mengikut kelayakan.

Tujuan untuk Makan di Tempat Lain: Walaupun anda mungkin berniat untuk makan di tempat lain dan tidak meminta makanan yang disediakan, polisi syarikat perlu dipatuhi. Sebaik sahaja makanan disediakan, hak untuk tuntutan bayaran sara hidup bagi makanan dianggap telah digantikan. Oleh itu, menuntut baki (RM15) tidak dibenarkan kerana ini bertentangan dengan arahan yang telah dikeluarkan oleh pihak syarikat.

Berdasarkan senario di atas adalah menjadi kewajipan kepada pegawai untuk mengikut polisi syarikat selagimana polisi yang dibina itu tidak melanggar hukum syarak. Manakala untuk situasi kedua pula berkaitan tuntutan perjalanan.Berikut adalah apa yang difahami berdasarkan apa yang telah ditetapkan oleh polisi:

Polisi Tuntutan Perjalanan: Polisi syarikat yang menetapkan bahawa semua tuntutan perjalanan akan dikira dari stesen petugas (contohnya, pejabat di Kuala Lumpur) melainkan jarak dari tempat kediaman petugas ke lokasi bertugas di luar stesen adalah lebih dekat berbanding jarak dari stesen petugas.

Ini bermaksud, walaupun tempat tinggal di Terengganu, sebarang tuntutan perjalanan mesti dikira dari stesen petugas, iaitu pejabat di Kuala Lumpur, kecuali tempat kediaman anda lebih dekat dengan lokasi bertugas di luar stesen.

Kes Berdasarkan Soalan:

Urusan di Kuala Lumpur: Memandangkan Kuala Lumpur adalah stesen bagi petugas berdasarkan arahan majikan, pekerja adalah tidak layak untuk membuat tuntutan perjalanan jika ada urusan di Kuala Lumpur kerana itu sudah dikira sebagai tempat kerja tetap.

Bertugas di Terengganu: Jika diarahkan bertugas ke Terengganu, tuntutan perjalanan masih perlu dibuat dari Kuala Lumpur (stesen petugas) dan bukan dari tempat kediaman di Terengganu, kecuali jarak dari kediaman ke lokasi bertugas di Terengganu lebih dekat daripada jarak dari Kuala Lumpur. Arahan ini adalah selari dengan polisi syarikat yang menetapkan bahawa semua tuntutan perjalanan perlu bermula dari stesen petugas.

Oleh itu, berdasarkan situasi dan senario yang diberikan tuntutan perjalanan ke Terengganu mesti bermula dari Kuala Lumpur, selaras dengan arahan majikan dan polisi syarikat. Walaupun niatnya adalah untuk menampung kos perjalanan ke Kuala Lumpur, adalah penting untuk memastikan tuntutan yang dibuat mematuhi peraturan yang ditetapkan bagi mengelakkan sebarang isu berkenaan tuntutan yang tidak sah.

Adalah dicadangkan untuk berbincang dengan bahagian sumber manusia syarikat bagi mendapatkan penjelasan yang lebih terperinci dan tepat berdasarkan polisi yang telah ditetapkan.

والله أعلم بالصواب

Sekian, terima kasih."
https://emusykil.muftiselangor.gov.my/index.php/site/jawapan?id=5530,"  Soalan

Assalamualaikum. Saya ingin bertanya berkenaan apakah hukum menggunakan duit pinjaman bank sebagai mas kahwin?

Situasinya adalah seperti ini. Si fulan telahpun menyimpan sejumlah 7k bagi tujuan untuk mas kahwinnya nnti. Namun duit simpanan tersebut terpaksa digunakan bagi membeli barangan keperluan lain. Akhirnya sehingga tarikh perkahwinan, si fulan terpaksa meminjam kepada pihak bank bagi menggantikan duit simpanan beliau. Adakah duit tersebut dianggap sebagai pertukaran bagi untuk menggantikan duit mas kahwin yang telah disimpan pada awalnya?

Mohon pencerahan mufti. Terima kasih.","Jawapan  

وعليكم السلام ورحمة الله وبركاته 
الحمدلله رب العالمين والصلاة والسلام على أشرف الأنبياء والمرسلين وعلى اله وأصحابه أجمعين أما بعد
 

Merujuk kepada soalan yang diajukan,

Dalam persoalan yang dinyatakan ada beberapa aspek yang perlu difahami sebelum menentukan status hukumnya, iaitu konsep mas kahwin, menggunakan duit yang dipinjam untuk dijadikan mas kahwin, serta beberapa aspek kewangan yang berkaitan dengan pinjaman bank.

Secara umumnya mas kahwin atau mahar adalah pemberian wajib dari suami kepada isteri semasa akad nikah sebagai tanda penghargaan dan bukti kesungguhan suami. Allah SWT berfirman dalam surah an-Nisa' ayat 4:

وَآتُوا النِّسَاءَ صَدُقَاتِهِنَّ نِحْلَةً

Maksudnya: Berikanlah mas kahwin (mahar) kepada wanita (yang kamu nikahi) sebagai pemberian dengan penuh kerelaan.

Mas kahwin tidak disyaratkan dalam bentuk wang tunai, apa yang penting adalah ia diserahkan dengan penuh kerelaan dan dipersetujui oleh kedua-dua pihak. Nilai mahar juga bergantung kepada kemampuan pihak suami dan persetujuan bersama.

Secara asasnya penggunaan duit pinjaman bank yang diperoleh daripada bank merupakan wang yang boleh digunakan bagi memenuhi keperluan hidup termasuk mas kahwin, selagi mana pinjaman tersebut adalah pembiayaan patuh syarak yang bukan pinjaman konvensional, Selain daripada itu, pastikan ianya bermampuan untuk membayar semual pinjaman tersebut.

Manakala bagi isu menggunakan duit mas kahwin yang disimpan untuk belanja kahwin boleh datang dari mana-mana sumber yang halal baik secara simpanan atau dari pinjaman yang patuh syariah, memandangkan duit yang disimpan untuk mas kahwin telah habis dibelanjakan untuk keperluan lain maka duit yang diperolehi melalui pembiayaan dari bank boleh digunakan untuk mas kahwin.

والله أعلم بالصواب

Sekian, terima kasih.

 "
https://emusykil.muftiselangor.gov.my/index.php/site/jawapan?id=5545,"  Soalan

Assalamualaikum, seorang rakan saya terlibat dengan kegiatan judi online dan telah pun bertaubat. Pada masa yang sama, dia mempunyai hutang dengan saya dalam kuantiti yang agak banyak dan ada antara wang saya digunakan untuk berjudi. Dia masih mempunyai beberapa barangan yang dibeli menggunakan hasil judi. Persoalan saya, bolehkah barangan yang dibeli menggunakan hasil judi itu dijual dan hasil jualan digunakan untuk membayar hutang saya? Terima kasih","Jawapan  

وعليكم السلام ورحمة الله وبركاته
الحمد لله رب العالمين، والصلاة والسلام على أشرف الأنبياء والمرسلين سيدنا محمد، وعلى آله وصحبه أجمعين، أما بعد

Menjual barangan hasil judi merupakan wang atau harta tidak patuh syariah. Wang daripada jualan barang hasil judi tersebut juga dikira harta tidak patuh syariah. Harta tidak patuh syariah tidak boleh diguna atau dimanfaatkan untuk kegunaan sendiri dan harta tersebut perlu dibersihkan dengan diserahkan kepada baitulmal atau untuk kegunaan awam seperti membaiki jalan, menambah baik fasiliti sekolah dan sebagainya.

Bagi menjawab soalan yang diajukan, tidak boleh membayar hutang seseorang dengan menggunakan wang daripada harta tidak patuh syariah. Dalam konteks ini, wang daripada jualan barang hasil judi adalah harta tidak patuh syariah.

والله أعلم بالصواب

Sekian, terima kasih.

 

                                                                                                                           "
https://emusykil.muftiselangor.gov.my/index.php/site/jawapan?id=5550,"  Soalan

Assalamualaikum Ustaz,

Saya ingin bertanya mengenai hukum jual beli sebagai juru jual. Saya adalah seorang juru jual yang bekerja di syarikat menjual motosikal berkuasa tinggi yang terkemuka di Malaysia. 
 

Setiap bulan boss saya akan menyuruh saya untuk menjual 1 biji motosikal berkuasa tinggi yang boleh dikatakan paling hot di dalam pasaran Malaysia. Jika pelanggan mahu membeli motosikal ini mereka harus menunggu bertahun tahun untuk mendapatkanya kerana demand yang terlalu tinggi.

 

Boss saya menyuruh saya menjual motosikal ini dengan harga yang lebih tinggi dari harga biasa kerana 1 motosikal ini kami jual ready stocks, tidak perlu tunggu untuk mendapatkanya. Harga asal RM 80k tapi ready stocks kedai menjual sebanyak RM 85k.

Saya pula akan mengambil kesempatan dengan menjual kepada pelanggan yang berminat dengan harga yang lebih tinggi kerana saya ada unit yang terhad untuk motosikal ready stocks ini. Dengan penjualan yang lebih ini saya akan dapat extra commission untuk diri saya juga. Saya akan menjual dlm lingkungan RM 88k ke RM 91k, lebihan duit jualan akan diambil saya untuk extra commission. Saya tak paksa pelanggan untuk membeli, tapi kebanyakan mereka akan membeli dengan harga tersebut.

Apakah hukum jual beli diatas, adakah halal disisi Islam. Mohon pencerahan Ustaz.

Terima kasih.","Jawapan  

وعليكم السلام ورحمة الله وبركاته
الحمد لله رب العالمين والصلاة والسلام على سيدنا محمد وعلى آله وصحبه أجمعين، أما بعد

Merujuk kepada soalan yang diajukan, menjual barang dengan harga yang lebih mahal dari harga beli bagi tujuan keuntungan adalah harus dan tidak dikira sebagai riba'. Ia juga bukanlah satu bentuk kezaliman bahkan itulah takrif bagi bagi tijarah atau jual beli:

عِبَارَة عَن شَرَاءِ شَيْء لبَيع بِالربح

Maksudnya: Suatu ibarat berkenaan membeli sesuatu dengan tujuan menjualnya (semula) untuk mendapatkan keuntungan. 

Selain itu, akad antara pihak-pihak yang berkontrak hendaklah saling redha-meredhai (التراضي) semasa memeterai akad. Jumhur fuqaha’ bersepakat bahawa prinsip saling redha-meredhai merupakan syarat sah akad. Dalil al-Quran adalah menerusi firman Allah SWT di dalma surah an-Nisa’ ayat 29: 

  يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تَأْكُلُوا أَمْوَالَكُم بَيْنَكُم بِالْبَاطِلِ إِلَّا أَن تَكُونَ تِجَارَةً عَن تَرَاضٍ مِّنكُمْ

Maksudnya: Hai orang-orang yang beriman, janganlah kamu saling memakan harta sesama kamu dengan jalan yang batil, kecuali dengan jalan perniagaan yang berlaku dengan suka sama-suka di antara kamu.

Justeru, dapat disimpulkan bahawa mengambil untung dalam perniagaan bukanlah sejenis riba dan diharuskan selagi mana tidak membawa kepada penindasan dan kezaliman. Selain itu, jual beli yang dibuat adalah berdasarkan saling redha-meredhai (التراضي) antara penjual dan pembeli dan tiada unsur paksaan sehingga membebankan pembeli kerana tiada unsur pilihan di situ. Adapun mengambil komisyen dari jualan tersebut adalah harus di sisi syarak sekiranya barang jualan tersebut berupa halal maka mengambil komisyen juga halal. Selain itu, mengambil komisyen juga adalah persetujuan antara tuan dan company maka perlu diberi makluman berkenaan penentuan anggaran tertentu yang diterima secara terperinci. 

والله أعلم بالصواب

Sekian, terima kasih."
https://emusykil.muftiselangor.gov.my/index.php/site/jawapan?id=5646,"  Soalan

Al-Baqarah 275

Sblm Allah mengharamkan riba, Allah melarang menyamakan riba dgn jual-beli. Allah membezakan riba dgn jual-beli dimana riba tu haram dan jual-beli tu halal.

Riba itu ambik untung atas pinjam dan Jual-beli itu ambik untung atas kos barang. Dlm kata lain riba itu ttg pemberi hutang dan jual-beli itu ttg penjual barang.

Perbaikan Islam menukar pinjam ke jual-beli utk menutup riba, padahal bank itu pemberi pinjam mcm along dgn ceti bukannya penjual barang. Knp dibenarkan tukar identiti.??

Kalaulah pinjam bole ditukar kejual-beli, xperlulah Allah haramkan riba kerana riba itu ttg pinjam.

Menyamakan riba dgn jual-beli pun Allah xbagi, mane mungkin menukar-ganti. 

Dibawah sy berikan cth formula jual-beli utk menutup riba yg gagal.

Pelanggan dtg nak pinjam 75% utk beli rumah rm400ribu. Kalau guna kaedah jual-beli, untung kena dikira atas harga rumah rm400ribu. Bukan atas rm300ribu kerana kalau dikira atas rm300ribu, ianya dikira riba kerana ambik untung atas pinjam. Disini perbankan islam terjerat dgn kaedah jual-beli.

 ","Jawapan  

السلام عليكم ورحمة الله وبركاته
الحمد لله رب العالمين والصلاة والسلام على أشرف الأنبياء المرسلين وعلى أله وصحبه أجمعين أما بعد

Firman Allah SWT dalam Surah Ali-Imran ayat 130:

يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تَأْكُلُوا الرِّبَا أَضْعَافًا مُّضَاعَفَةً ۖ وَاتَّقُوا اللَّـهَ لَعَلَّكُمْ تُفْلِحُونَ

Maksudnya: Wahai orang-orang Yang beriman! Janganlah kamu makan atau mengambil riba’ dengan berlipat-lipat ganda, dan hendaklah kamu bertaqwa kepada Allah supaya kamu berjaya.

Bagitu juga daripada al-Sha'bi RA berkata:

لَعَنَ رَسُولُ اللَّهِ صلى الله عليه وسلم آكِلَ الرِّبَا وَمُوكِلَهُ وَشَاهِدَهُ وَكَاتِبَه

Maksudnya: Rasulullah SAW melaknat orang yang memakan riba’, orang yang memberi riba’, saksinya dan penulisnya.(Riwayat an-Nasa’i)

Perbankan Islam mengamalkan kaedah akad, seperti akad simpanan (wadiah), akad perkongsian (mudarabah), akad sumbangan (tabarru’), dan akad perkongsian pembelian harta (musyarakah mutanaqisah). Kesemua akad ini menepati hukum syarak kerana mempunyai akad yang jelas dan tidak mengandungi unsur-unsur riba, gharar (ketidakpastian) dan maisir (perjudian). Sebagai contoh, mungkin ramai yang tidak sedar, keuntungan daripada wang simpanan tanpa akad yang betul, ialah riba. Bayaran premium insurans tanpa akad yang betul mengandungi unsur ketidakpastian sekali gus mempunyai unsur perjudian

Antara perbezaan ketara perbankan konvensional menggunakan kontrak pinjaman dan keuntungn dibuat berdasarkan faedah atas transaksi pinjaman. Manakala bagi perbankan Islam, kontrak yang digunakan ialah Bai’ Bithaman Ajil (BBA) atau kontrak Musyarakah Mutanaqisah (MM). Justeru keuntungan yang diperolehi adalah daripada jualan atau pajakan yang dilakukan oleh bank. 

Tidak wajar untuk menuduh atau beranggapan bahawa perbankan Islam sama sahaja dengan sistem konvensional, kerana setiap produk perbankan Islam dikaji dan dipantau secara teliti oleh panel Syariah yang diiktiraf atas kepakaran mereka. Segala produk yang dikeluarkan menggunakan akad yang sah di sisi Islam dan memastikan ia terhindar sepenuhnya daripada unsur riba.

والله أعلم بالصواب

Sekian, terima kasih."
https://emusykil.muftiselangor.gov.my/index.php/site/jawapan?id=5647,"  Soalan

Assalamualaikum

Apa hukum menyertai pertandingan memancing. Sebelum pertandingan pihak penganjur kolam ikan mengumumkan pemenang pertama rm130000 utk ikan plg berat dan juga hadiah2 lain mengikut berat ikan serta hadiah kereta utk cabutan bertuah. Hadiah2 telah dipamerkan di khemah penganjur sebelum pertandingan. Setiap peserta membayar rm100 utk yuran penyertaan. Adakah pertandingan ini di kira berjudi? Saya tidak pasti adakah duit hadiah2 kemenangan itu dtg dr yuran penyertaan rm100 itu atau tidak. Mohon pencerahan.","Jawapan  

وعليكم السلام ورحمة الله وبركاته
الحمد لله رب العالمين والصلاة والسلام على أشرف الأنبياء المرسلين وعلى أله وصحبه أجمعين أما بعد

Allah SWT berfirman dalam surah al-Ma’idah ayat 90:

يَا أَيُّهَا الَّذِينَ آمَنُوا إِنَّمَا الْخَمْرُ وَالْمَيْسِرُ وَالْأَنصَابُ وَالْأَزْلَامُ رِجْسٌ مِّنْ عَمَلِ الشَّيْطَانِ فَاجْتَنِبُوهُ لَعَلَّكُمْ تُفْلِحُونَ

Maksudnya: Wahai orang-orang yang beriman! Bahawa sesungguhnya arak, judi, pemujaan berhala dan mengundi nasib dengan batang-batang anak panah, adalah (semuanya) kotor (keji) dari perbuatan syaitan. Oleh itu hendaklah kamu menjauhinya supaya kamu berjaya.

Tanggungjawab memastikan sumber kewangan hadiah adalah sepenuhnya terletak pada pihak penganjur. Penganjur hendaklah sedar bahawa hukum menggunakan yuran peserta sebagai hadiah untuk pemenang adalah tidak dibenarkan dalam Islam, kerana ia mengandungi unsur pertaruhan yang melibatkan kerugian kepada peserta yang kalah, bergantung kepada nasib semata-mata. Sebagai alternatif, pihak penganjur disarankan mendapatkan penajaan bagi menyediakan hadiah kepada pemenang. Namun begitu, yuran peserta boleh digunakan untuk menampung kos yang telah dikeluarkan serta keperluan pentadbiran pertandingan, asalkan tidak wujud unsur perjudian atau pertaruhan dalam penggunaannya.

Perkara ini telah diperhalusi sebagaimana dalam Garis Panduan Berasaskan Hadiah yang dikeluarkan oleh JAKIM pada tahun 2013.

والله أعلم بالصواب 

Sekian, terima kasih"
https://emusykil.muftiselangor.gov.my/index.php/site/jawapan?id=5663,"  Soalan

Assalamualaikum warahmatullahi wabarakatuh. Saya pengurus Maahad Tahfiz. Pelajar di tahfiz kami sebahagiannya dari kalangan anak asnaf fakir miskin. Terkadang ada individu datang ingin memberi wang fidyah kepada tahfiz kami. Jadi adakah boleh kami menggunakan wang fidyah tersebut, membayar yuran makan pelajar asnaf miskin di tahfiz kami? Yuran tahfiz RM 450, RM 200 daripadanya adalah yuran makan bulanan. ","Jawapan  

وعليكم السلام ورحمة الله وبركاته
الحمد لله رب العالمين والصلاة والسلام على أشرف الأنبياء والمرسلين وعلى آله وأصحابه أجمعين أما بعد

Merujuk kepada soalan yang diajukan, secara dasarnya duit fidyah boleh dibelanjakan kepada golongan fakir dan miskin. Imam al-Nawawi menyatakan fidyah hanya diberikan kepada golongan yang berhak menerimanya sahaja iaitu kalangan fakir dan miskin sahaja. 

Berdasarkan soalan yang diajukan, dibenarkan pihak pengurusan untuk menggunakan wang fidyah tersebut untuk tujuan khusus membayar yuran makan pelajar dari kalangan asnaf miskin sahaja. 

والله أعلم بالصواب"
https://emusykil.muftiselangor.gov.my/index.php/site/jawapan?id=5664,"  Soalan

Salam ustaz,

saya ada persoalan. Saya seorang isteri. Alhamdulillah suami saya seorang yang bertanggungjawab. Segala keperluan dan kemahuan sy dan anak2, suami dahulukan lebih dari diri sendiri. Cuma saya ingin mencari duit sendiri utk kemahuan saya dan membantu ayah sy. Suami sy izinkan. Suami tak pernah minta atau bertanya kemana perginya duit saya. Saya banyak menghabiskan duit saya kepada ayah saya bagi membalas jasanya membesarkan sy. Sebulan kami adik beradik telah membayar loan rumah dan kereta. Dia samping itu kami berikan wang belanja sebanyak rm1400. Tapi sejak kematian ibu, ayah sy me wanita lain dan ingin mengahwininya. Sejak berkenalan dgn wanita itu. Ayah sy sering meminta wang. Bukan sikit jumlah. Selang 2 hari 300. Sy tak sampai hati, mengeluh juga tapi sy tetap memberi. Dan saya juga tahu wang yg saya salurkan telah pergi ke teman wanita ayah sy. Perkara ini membebankan saya. Soalan sy, adakah sy derhaka apabila sy menipu ayah sy mengatakan sy telah kehabisan wang. Andai kata suami saya tidak redha sy berhempas pulas bukan lagi utk keperluan ayah sy, tetapi utk memenuhi kehendak ayah sy yg kerap meminta wang, adakah sy berdosa?","Jawapan  

وعليكم السلام ورحمة الله وبركاته
الحمد لله رب العالمين والصلاة والسلام على أشرف الأنبياء والمرسلين وعلى آله وأصحابه أجمعين أما بعد

Merujuk kepada soalan yang diajukan, ingin dinyatakan terlebih dahulu bahawa tindakan bekerja dengan mendapatkan keizinan suami dan memberi wang untuk perbelanjaan ayah adalah merupakan tindakan yang mulia dan terpuji. Walau bagaimanapun, perbuatan menipu tidak dibenarkan dalam Islam. Oleh itu, dinasihatkan agar berterus terang dengan ayah mengenai bebanan yang dirasa kerana perlu menampung perbelanjaan yang semakin meningkat disebabkan perubahan corak perbelanjaan ayah yang kemungkinannya berpunca dari kehadiran teman wanita ayah sebagaimana disebutkan dalam soalan yang diajukan. Perbincangan perlu dibuat antara adik-beradik dan ayah supaya memperoleh kata sepakat, begitu juga dengan suami. Namun, sekiranya jelas suami tidak mengizinkan isteri untuk terus bekerja semata-mata bagi menampung perbelanjaan ayah, maka seorang isteri wajib mentaati perintah suami. 

والله أعلم بالصواب

Sekian, terima kasih."
